Episode,Hotspots,AverageDelay,DelayedFlights,AverageNonZeroDelay,epsilon,seconds,state,Total_delay
1349,9,14.356632730588057,1384,68.26661849710983,0.04,51.112,[  0   0   0 ...   0   0 100],94481
1350,9,14.268500227928886,1435,65.43623693379791,0.04,51.843,[  0  30   0 ...   0   0 100],93902
1351,12,14.23522261054551,1410,66.44113475177305,0.04,51.838,[  0   0   0 ...   0   0 100],93682
1352,15,14.62391733779061,1411,68.20694542877392,0.04,53.187,[  0  10   0 ...   0   0 100],96240
1353,11,13.824646710226409,1369,66.4572680788897,0.04,52.38,[  0   0   0 ...   0   0 100],90984
1354,10,13.898039811578787,1407,65.00568585643212,0.04,52.677,[  0   0   0 ...   0   0 100],91468
1355,9,13.756268044370156,1420,63.75352112676056,0.04,51.028,[  0  84   0 ...   0   0 100],90532
1356,9,13.921592463151496,1436,63.8008356545961,0.04,51.75,[  0   0   0 ...   0   0 100],91619
1357,13,14.428354353441726,1436,66.1232590529248,0.04,52.078,[  0   0   0 ...   0   0 100],94954
1358,12,15.205135997568759,1490,67.15771812080537,0.04,51.665,[  0   0   0 ...   0   0 100],100065
1359,14,14.926910803829205,1440,68.21805555555555,0.04,52.685,[  0   0   0 ...   0   0 100],98234
1360,10,13.777237501899407,1412,64.21246458923513,0.04,52.572,[  0   0   0 ...   0   0 100],90673
1361,7,13.517094666464063,1430,62.20699300699301,0.04,51.608,[  0   0   0 ...   0   0 100],88967
1362,8,13.489135389758395,1381,64.28095582910935,0.04,51.62,[  0   0   0 ...   0   0 100],88784
1363,9,13.526059869320772,1341,66.37956748695004,0.04,51.426,[  0  69   0 ...   0   0 100],89019
1364,8,13.87008053487312,1446,63.125172890733054,0.04,51.333,[  0   0   0 ...   0   0 100],91289
1365,11,13.953046649445373,1407,65.26297085998578,0.04,51.113,[  0  10   0 ...   0   0 100],91830
1366,14,14.498860355569063,1457,65.48867536032944,0.04,51.782,[  0  10   0 ...   0   0 100],95421
1367,13,13.573924935420148,1347,66.3177431328879,0.04,52.378,[  0  20   0 ...   0   0 100],89340
1368,11,14.571797599149065,1407,68.15707178393745,0.04,52.301,[  0   0   0 ...   0   0 100],95910
1369,10,13.95380641239933,1390,66.06474820143885,0.04,51.939,[  0  20   0 ...   0   0 100],91834
1370,14,14.06275641999696,1389,66.62850971922246,0.04,51.599,[  0  10   0 ...   0   0 100],92555
1371,15,14.504026743655979,1393,68.5218951902369,0.04,52.488,[  0   0   0 ...   0   0 100],95472
1372,12,13.722230664032821,1359,66.45033112582782,0.04,51.282,[  0  20   0 ...   0   0 100],90315
1373,12,14.070354049536544,1384,66.90534682080924,0.04,51.309,[  0   0   0 ...   0   0 100],92597
1374,13,13.08904421820392,1343,64.13924050632912,0.04,52.733,[  0   0   0 ...   0   0 100],86148
1375,10,14.68758547333232,1421,68.02181562280084,0.04,51.695,[  0  30   0 ...   0   0 100],96665
1376,12,14.14086005166388,1401,66.42469664525339,0.04,52.102,[  0  10   0 ...   0   0 100],93072
1377,9,13.049536544598086,1373,62.54843408594319,0.04,51.815,[  0   0   0 ...   0   0 100],85895
1378,9,13.173074000911715,1356,63.932153392330385,0.04,52.278,[  0  10   0 ...   0   0 100],86699
1379,11,14.308159854125513,1373,68.58120903131828,0.04,52.388,[  0  20   0 ...   0   0 100],94163
1380,10,12.747150888922656,1313,63.89108910891089,0.04,50.982,[  0   0   0 ...   0   0 100],83894
1381,10,14.115483969001671,1386,67.02308802308802,0.04,51.15,[  0   0   0 ...   0   0 100],92894
1382,11,13.425771159398268,1354,65.25480059084195,0.04,52.361,[  0   0   0 ...   0   0 100],88361
1383,10,13.798814769791825,1448,62.71408839779006,0.04,51.947,[  0   0   0 ...   0   0 100],90816
1384,12,14.280960340373804,1446,64.99515905947442,0.04,51.58,[  0  10   0 ...   0   0 100],93998
1385,13,13.981765689105,1431,64.30048916841369,0.04,51.767,[  0  10   0 ...   0   0 100],92028
1386,15,13.646710226409361,1443,62.23769923769924,0.04,51.561,[  0   0   0 ...   0   0 100],89814
1387,11,14.12794408144659,1438,64.65646731571627,0.04,51.869,[  0  30   0 ...   0   0 100],92980
1388,19,14.731803677252698,1479,65.55104800540906,0.04,52.433,[  0  10   0 ...   0   0 100],96958
1389,16,13.788633946208783,1391,65.23580158159598,0.04,52.733,[  0  10   0 ...   0   0 100],90744
1390,14,13.688041331104696,1397,64.48174659985683,0.04,52.398,[  0  20   0 ...   0   0 100],90088
1391,17,14.788633946208783,1491,65.27431254191818,0.04,53.723,[  0  10   0 ...   0   0 100],97328
1392,16,13.340981613736513,1373,63.94537509104151,0.04,52.197,[  0   0   0 ...   0   0 100],87797
1393,8,14.140556146482297,1444,64.44529085872576,0.04,51.376,[  0  19   0 ...   0   0 100],93059
1394,14,13.789089803981158,1424,63.72612359550562,0.04,51.583,[  0  10   0 ...   0   0 100],90750
1395,12,13.844400547029327,1409,64.66288147622427,0.04,51.304,[  0   0   0 ...   0   0 100],91110
1396,8,13.966266524844249,1388,66.21902017291066,0.04,53.166,[  0   0   0 ...   0   0 100],91912
1397,13,14.776021881173074,1427,68.1436580238262,0.04,52.97,[  0   0   0 ...   0   0 100],97241
1398,21,16.48791976903206,1590,68.2433962264151,0.04,53.429,[  0  10   0 ...   0   0 100],108507
1399,12,13.81112292964595,1348,67.42655786350149,0.04,52.309,[  0   0   0 ...   0   0 100],90892
1400,10,13.822823279136909,1389,65.491720662347,0.04,51.465,[  0  10   0 ...   0   0 100],90968
1401,12,13.824342805044825,1379,65.9738941261784,0.04,51.498,[  0   0   0 ...   0   0 100],90982
1402,9,13.15256040115484,1355,63.87970479704797,0.04,51.274,[  0  10   0 ...   0   0 100],86558
1403,12,13.889378513903662,1413,64.689313517339,0.04,51.973,[  0  10   0 ...   0   0 100],91410
1404,13,13.440662513295852,1356,65.23082595870207,0.04,53.102,[  0  10   0 ...   0   0 100],88453
1405,9,13.043458440966418,1358,63.20986745213549,0.04,52.228,[  0   0   0 ...   0   0 100],85839
1406,11,14.037380337334751,1434,64.42119944211994,0.04,51.626,[  0   0   0 ...   0   0 100],92380
1407,15,14.23613432609026,1385,67.64476534296028,0.04,52.189,[  0  10   0 ...   0   0 100],93689
1408,9,13.620574380793192,1393,64.34816941852118,0.04,51.169,[  0   0   0 ...   0   0 100],89637
1409,15,14.7938003342957,1433,67.93998604326588,0.04,51.871,[  0  10   0 ...   0   0 100],97359
1410,11,14.203920376842426,1443,64.77893277893278,0.04,51.305,[  0   0   0 ...   0   0 100],93477
1411,11,14.194651268804133,1441,64.8265093684941,0.04,52.388,[  0  20   0 ...   0   0 100],93416
1412,12,13.5948943929494,1398,63.99713876967096,0.04,52.152,[  0   0   0 ...   0   0 100],89472
1413,8,13.297371220179304,1383,63.275488069414315,0.04,51.921,[  0   0   0 ...   0   0 100],87510
1414,16,15.513295851694272,1545,66.07961165048543,0.04,52.454,[  0   0   0 ...   0   0 100],102094
1415,6,13.067618902902295,1390,61.86906474820144,0.04,50.968,[  0   0   0 ...   0   0 100],86003
1416,6,12.46041635009877,1347,60.87750556792873,0.04,50.92,[  0   0   0 ...   0   0 100],82002
1417,14,13.720559185534114,1404,64.31267806267806,0.04,51.993,[  0  10   0 ...   0   0 100],90295
1418,13,14.463151496733019,1445,65.86989619377162,0.04,53.238,[  0  10   0 ...   0   0 100],95183
1419,13,14.192068074760675,1432,65.22206703910615,0.04,52.176,[  0   0   0 ...   0   0 100],93401
1420,11,12.711442030086612,1324,63.18277945619335,0.04,51.072,[  0  30   0 ...   0   0 100],83655
1421,7,12.997872663728916,1377,62.119825708061,0.04,50.983,[  0  10   0 ...   0   0 100],85540
1422,16,15.24707491262726,1495,67.11772575250836,0.04,52.077,[  0  10   0 ...   0   0 100],100345
1423,9,12.902142531530163,1350,62.89555555555555,0.04,51.613,[  0  20   0 ...   0   0 100],84910
1424,13,14.26151040875247,1443,65.04158004158005,0.04,51.492,[  0   0   0 ...   0   0 100],93856
1425,9,13.113812490502964,1378,62.62844702467344,0.04,52.217,[  0  10   0 ...   0   0 100],86307
1426,12,13.903510104847287,1443,63.408870408870406,0.04,52.397,[  0   0   0 ...   0   0 100],91499
1427,13,13.705667831636529,1401,64.38044254104211,0.04,53.406,[  0  10   0 ...   0   0 100],90197
1428,12,13.675277313478194,1372,65.59548104956268,0.04,52.089,[  0 100   0 ...   0   0 100],89997
1429,12,13.791521045433825,1390,65.29640287769784,0.04,51.569,[  0   0   0 ...   0   0 100],90762
1430,12,13.397963835283392,1359,64.88005886681384,0.04,51.257,[  0  10   0 ...   0   0 100],88173
1431,11,13.82753380945145,1401,64.95289079229121,0.04,51.171,[  0  20   0 ...   0   0 100],90999
1432,7,13.534721166995897,1380,64.54492753623188,0.04,51.935,[  0  10   0 ...   0   0 100],89073
1433,12,13.487615863850479,1368,64.88450292397661,0.04,51.644,[  0  10   0 ...   0   0 100],88762
1434,11,13.540951223218356,1393,63.97200287150036,0.04,52.27,[  0  20   0 ...   0   0 100],89115
1435,13,13.37881780884364,1366,64.45534407027819,0.04,52.853,[  0  10   0 ...   0   0 100],88046
1436,17,13.423643823127184,1341,65.87695749440716,0.04,51.243,[  0   0   0 ...   0   0 100],88345
1437,7,12.620270475611608,1282,64.78471138845553,0.04,50.528,[  0   0   0 ...   0   0 100],83055
1438,18,14.127032365901838,1419,65.51797040169133,0.04,51.603,[  0  20   0 ...   0   0 100],92970
1439,10,13.114116395684546,1340,64.40597014925373,0.04,50.691,[  0  10   0 ...   0   0 100],86304
1440,11,13.474395988451603,1345,65.92936802973978,0.04,50.978,[  0  10   0 ...   0   0 100],88678
1441,11,14.090107886339462,1395,66.47096774193548,0.04,52.118,[  0   0   0 ...   0   0 100],92728
1442,11,13.270323659018386,1334,65.46626686656671,0.04,51.399,[  0  10   0 ...   0   0 100],87332
1443,8,13.401306792280808,1340,65.81641791044777,0.04,51.186,[  0  10   0 ...   0   0 100],88196
1444,5,13.371372131894848,1376,63.95130813953488,0.04,51.651,[  0   0   0 ...   0   0 100],88005
1445,10,12.806412399331409,1324,63.654833836858,0.04,50.384,[  0   0   0 ...   0   0 100],84284
1446,10,13.244947576356177,1326,65.73529411764706,0.04,50.341,[  0  10   0 ...   0   0 100],87175
1447,13,13.561160917793648,1333,66.95123780945237,0.04,51.83,[  0  10   0 ...   0   0 100],89246
1448,9,12.521653244187814,1278,64.47965571205008,0.04,50.481,[  0  93   0 ...   0   0 100],82406
1449,12,13.33338398419693,1363,64.37784299339692,0.04,52.028,[  0   0   0 ...   0   0 100],87755
1450,7,12.95927670566783,1381,61.75597393193338,0.04,51.559,[  0  10   0 ...   0   0 100],85289
1451,12,13.542470749126272,1388,64.20965417867436,0.04,51.15,[  0  56   0 ...   0   0 100],89124
1452,11,13.355872967634099,1402,62.6925820256776,0.04,51.327,[  0  10   0 ...   0   0 100],87899
1453,13,13.954262270171707,1454,63.15887207702889,0.04,51.569,[  0   0   0 ...   0   0 100],91836
1454,13,13.631970825102568,1402,63.9885877318117,0.04,51.468,[  0   0   0 ...   0   0 100],89717
1455,5,12.505546269563895,1359,60.558498896247244,0.04,50.293,[  0  10   0 ...   0   0 100],82300
1456,8,13.297827077951679,1371,63.83150984682713,0.04,52.253,[  0  10   0 ...   0   0 100],87517
1457,14,13.467558121865977,1430,61.97902097902098,0.04,51.82,[  0   0   0 ...   0   0 100],88634
1458,13,13.586385047865067,1412,63.32294617563739,0.04,52.442,[  0  30   0 ...   0   0 100],89418
1459,6,12.483817049080686,1333,61.63240810202551,0.04,51.761,[  0 100   0 ...   0   0 100],82156
1460,14,13.693511624373196,1497,60.19839679358717,0.04,51.783,[  0  10   0 ...   0   0 100],90119
1461,6,12.580762802005774,1368,60.521929824561404,0.04,50.709,[  0  20   0 ...   0   0 100],82794
1462,11,12.995137517094667,1409,60.69623846699787,0.04,51.569,[  0   0   0 ...   0   0 100],85525
1463,14,14.363622549764473,1460,64.7445205479452,0.04,51.431,[  0   0   0 ...   0   0 100],94527
1464,17,13.697158486552196,1363,66.13426265590608,0.04,53.926,[  0   0   0 ...   0   0 100],90142
1465,9,12.910044066251329,1411,60.21332388377038,0.04,51.264,[  0  30   0 ...   0   0 100],84962
1466,15,13.45600972496581,1406,62.98293029871977,0.04,51.64,[  0  20   0 ...   0   0 100],88563
1467,9,13.645950463455401,1372,65.45481049562682,0.04,51.283,[  0   0   0 ...   0   0 100],89815
1468,7,12.71296155599453,1358,61.608247422680414,0.04,51.334,[  0  10   0 ...   0   0 100],83664
1469,12,14.003494909588209,1389,66.34773218142549,0.04,51.645,[  0   0   0 ...   0   0 100],92157
1470,11,13.680899559337487,1421,63.35960591133005,0.04,51.696,[  0  20   0 ...   0   0 100],90034
1471,8,12.416502051359975,1252,65.26597444089457,0.04,52.185,[  0   0   0 ...   0   0 100],81713
1472,13,13.995441422276249,1443,63.82813582813583,0.04,52.46,[  0  20   0 ...   0   0 100],92104
1473,12,13.001671478498709,1329,64.38224228743417,0.04,51.417,[  0  20   0 ...   0   0 100],85568
1474,7,13.302081750493846,1401,62.48465381870093,0.04,51.359,[  0  10   0 ...   0   0 100],87542
1475,12,13.332168363470597,1382,63.48697539797395,0.04,50.77,[  0  20   0 ...   0   0 100],87739
1476,15,13.880261358456162,1425,64.10245614035088,0.04,51.145,[  0  10   0 ...   0   0 100],91346
1477,10,13.45859291900927,1406,62.9950213371266,0.04,51.238,[  0  10   0 ...   0   0 100],88571
1478,5,14.075064579851086,1438,64.41446453407511,0.04,50.988,[  0 100   0 ...   0   0 100],92632
1479,12,12.958364990123082,1395,61.131899641577064,0.04,52.887,[  0  10   0 ...   0   0 100],85282
1480,12,13.38428810211214,1384,63.64306358381503,0.04,51.963,[  0  49   0 ...   0   0 100],88086
1481,11,13.176568910499924,1375,63.06545454545454,0.04,51.69,[  0   0   0 ...   0   0 100],86715
1482,13,13.713569366357696,1428,63.19957983193277,0.04,51.592,[  0  20   0 ...   0   0 100],90253
1483,12,12.76113052727549,1315,63.8638783269962,0.04,50.925,[  0   0   0 ...   0   0 100],83985
1484,7,13.45859291900927,1462,60.58207934336525,0.04,50.639,[  0  10   0 ...   0   0 100],88576
1485,11,12.699589728004863,1380,60.56231884057971,0.04,51.048,[  0  10   0 ...   0   0 100],83580
1486,13,13.450387479106519,1402,63.13623395149786,0.04,52.434,[  0  10   0 ...   0   0 100],88519
1487,11,13.224889834371677,1355,64.2309963099631,0.04,51.362,[  0  20   0 ...   0   0 100],87033
1488,13,13.756268044370156,1396,64.84957020057307,0.04,52.229,[  0   0   0 ...   0   0 100],90539
1489,14,14.195562984348884,1438,64.96592489568846,0.04,52.328,[  0   0   0 ...   0   0 100],93423
1490,16,13.540495365445981,1370,65.04379562043796,0.04,51.991,[  0  10   0 ...   0   0 100],89114
1491,10,13.508129463607354,1400,63.49785714285714,0.04,50.632,[  0  10   0 ...   0   0 100],88902
1492,8,14.114876158638506,1404,66.16096866096866,0.04,50.546,[  0  20   0 ...   0   0 100],92891
1493,15,14.164716608418173,1453,64.15554026152788,0.04,51.811,[  0   0   0 ...   0   0 100],93221
1494,9,13.12991946512688,1414,61.10891089108911,0.04,52.792,[  0  20   0 ...   0   0 100],86408
1495,15,13.531378209998481,1382,64.4356005788712,0.04,52.531,[  0  10   0 ...   0   0 100],89050
1496,11,13.545509800942106,1364,65.35410557184751,0.04,52.354,[  0  20   0 ...   0   0 100],89147
1497,8,13.64579851086461,1388,64.69956772334294,0.04,52.986,[  0  10   0 ...   0   0 100],89806
1498,11,14.34690776477739,1440,65.56736111111111,0.04,51.592,[  0  10   0 ...   0   0 100],94418
1499,7,13.020361647166084,1331,64.37791134485349,0.04,51.293,[  0  10   0 ...   0   0 100],85691
1500,12,12.782099984804741,1358,61.94329896907217,0.04,51.713,[  0   0   0 ...   0   0 100],84119
1501,9,14.200121562072633,1463,63.876281613123716,0.04,51.937,[  0  20   0 ...   0   0 100],93451
1502,9,13.010484728764625,1402,61.07132667617689,0.04,51.952,[  0   0   0 ...   0   0 100],85625
1503,13,13.811578787418325,1406,64.64722617354197,0.04,52.96,[  0  10   0 ...   0   0 100],90894
1504,12,13.431697310439143,1362,64.90014684287812,0.04,51.442,[  0  30   0 ...   0   0 100],88397
1505,10,13.321075824342804,1385,63.29675090252707,0.04,50.823,[  0   0   0 ...   0   0 100],87666
1506,11,13.589879957453274,1398,63.97353361945637,0.04,51.302,[  0  10   0 ...   0   0 100],89436
1507,13,13.93101352378058,1426,64.29172510518934,0.04,52.049,[  0  10   0 ...   0   0 100],91682
1508,10,13.008053487311958,1386,61.76479076479077,0.04,51.222,[  0  10   0 ...   0   0 100],85606
1509,11,13.809755356328825,1401,64.86937901498929,0.04,52.567,[  0  10   0 ...   0   0 100],90889
1510,3,11.89196170794712,1271,61.574350904799374,0.04,50.893,[  0   0   0 ...   0   0 100],78266
1511,10,13.354505394316973,1387,63.36409516943043,0.04,51.518,[  0   0   0 ...   0   0 100],87889
1512,11,13.63668135541711,1417,63.33309809456598,0.04,50.977,[  0  20   0 ...   0   0 100],89748
1513,13,14.032973712201793,1429,64.62631210636809,0.04,51.594,[  0  20   0 ...   0   0 100],92355
1514,12,13.693207719191612,1427,63.149964961457606,0.04,52.539,[  0  10   0 ...   0   0 100],90121
1515,13,13.686977662969154,1430,62.98881118881119,0.04,52.13,[  0  10   0 ...   0   0 100],90086
1516,9,13.242060477131135,1400,62.247142857142855,0.04,52.77,[  0  20   0 ...   0   0 100],87146
1517,9,13.804285063060325,1414,64.24752475247524,0.04,52.145,[  0  10   0 ...   0   0 100],90854
1518,10,13.301929797903055,1379,63.48078317621465,0.04,51.755,[  0  10   0 ...   0   0 100],87551
1519,10,12.901534721166996,1342,63.267511177347245,0.04,52.758,[  0   0   0 ...   0   0 100],84913
1520,9,12.781492174441574,1371,61.353026987600295,0.04,50.989,[  0  10   0 ...   0   0 100],84124
1521,6,12.67482145570582,1364,61.153225806451616,0.04,50.831,[  0  10   0 ...   0   0 100],83418
1522,11,13.405257559641392,1456,60.59065934065934,0.04,51.391,[  0   0   0 ...   0   0 100],88222
1523,10,13.362710834219724,1418,62.01692524682652,0.04,51.364,[  0   0   0 ...   0   0 100],87949
1524,16,14.679835891201945,1456,66.35164835164835,0.04,53.756,[  0  10   0 ...   0   0 100],96616
1525,15,13.89287342349187,1445,63.272664359861594,0.04,52.429,[  0  10   0 ...   0   0 100],91429
1526,13,13.573924935420148,1418,62.997179125528916,0.04,52.328,[  0  10   0 ...   0   0 100],89334
1527,10,13.106062908372587,1332,64.753003003003,0.04,51.229,[  0   0   0 ...   0   0 100],86255
1528,15,13.217596110013675,1364,63.77199413489736,0.04,51.875,[  0   0   0 ...   0   0 100],86988
1529,10,12.982525452058958,1366,62.54612005856515,0.04,51.814,[  0   0   0 ...   0   0 100],85438
1530,9,12.774350402674365,1334,63.019490254872565,0.04,50.967,[  0  10   0 ...   0   0 100],84068
1531,14,13.445828901382768,1403,63.06985032074127,0.04,52.772,[  0  20   0 ...   0   0 100],88498
1532,11,13.079471204984046,1386,62.103896103896105,0.04,53.007,[  0  20   0 ...   0   0 100],86078
1533,9,12.831484576812034,1353,62.41241685144124,0.04,51.828,[  0  10   0 ...   0   0 100],84450
1534,7,13.533657498860356,1414,62.987977369165485,0.04,51.334,[  0   0   0 ...   0   0 100],89065
1535,9,12.495213493390063,1335,61.59625468164794,0.04,51.126,[  0  10   0 ...   0   0 100],82239
1536,11,13.045889682419086,1355,63.361623616236166,0.04,50.596,[  0  10   0 ...   0   0 100],85863
1537,9,13.142835435344173,1385,62.44981949458484,0.04,50.661,[  0   0   0 ...   0   0 100],86505
1538,7,12.961404041938914,1402,60.84094151212553,0.04,50.58,[  0  20   0 ...   0   0 100],85303
1539,8,12.784379273666616,1351,62.27535159141377,0.04,52.222,[  0   0   0 ...   0   0 100],84148
1540,7,12.404041938915059,1322,61.74810892586989,0.04,51.841,[  0  91   0 ...   0   0 100],81650
1541,11,14.271083421972344,1458,64.4156378600823,0.04,52.424,[  0  10   0 ...   0   0 100],93926
1542,14,13.662817201033278,1434,62.70223152022315,0.04,53.83,[  0  20   0 ...   0   0 100],89923
1543,14,13.530922352226105,1401,63.55960028551035,0.04,51.783,[  0  10   0 ...   0   0 100],89058
1544,10,13.301321987539888,1427,61.3426769446391,0.04,52.22,[  0  10   0 ...   0   0 100],87544
1545,8,12.90730891961708,1389,61.15406767458603,0.04,50.678,[  0  20   0 ...   0   0 100],84964
1546,8,13.220331256647926,1391,62.547088425593095,0.04,52.223,[  0   0   0 ...   0   0 100],87014
1547,6,13.15985412551284,1368,63.307748538011694,0.04,51.521,[  0  10   0 ...   0   0 100],86617
1548,9,13.389150585017475,1422,61.9648382559775,0.04,51.781,[  0  10   0 ...   0   0 100],88118
1549,8,12.958516942713873,1387,61.48521989906273,0.04,52.476,[  0   0   0 ...   0   0 100],85286
1550,10,12.83558729676341,1330,63.51203007518797,0.04,51.062,[  0  10   0 ...   0   0 100],84482
1551,8,12.757331712505698,1337,62.794315632011966,0.04,51.395,[  0  10   0 ...   0   0 100],83971
1552,11,12.748670414830572,1366,61.419472913616396,0.04,51.497,[  0   0   0 ...   0   0 100],83899
1553,11,12.76295395836499,1366,61.488286969253295,0.04,51.296,[  0  10   0 ...   0   0 100],83997
1554,12,12.716760370764321,1389,60.251259899208065,0.04,52.806,[  0  10   0 ...   0   0 100],83695
1555,12,13.268652180519679,1401,62.32762312633833,0.04,52.065,[  0   0   0 ...   0   0 100],87329
1556,11,12.446132806564352,1327,61.72418990203467,0.04,51.049,[  0  10   0 ...   0   0 100],81910
1557,11,13.82555842577116,1457,62.44749485243651,0.04,51.931,[  0  10   0 ...   0   0 100],90988
1558,15,13.919009269108038,1420,64.50774647887324,0.04,52.129,[  0  10   0 ...   0   0 100],91606
1559,7,12.284455249962011,1320,61.24545454545454,0.04,50.897,[  0   0   0 ...   0   0 100],80845
1560,16,13.352985868409057,1372,64.04956268221575,0.04,52.1,[  0  10   0 ...   0   0 100],87881
1561,12,13.210454338246468,1418,61.31029619181946,0.04,52.317,[  0  10   0 ...   0   0 100],86943
1562,12,12.985868409056375,1389,61.52627789776818,0.04,52.082,[  0   0   0 ...   0   0 100],85464
1563,10,12.81841665400395,1374,61.395924308588064,0.04,52.862,[  0  10   0 ...   0   0 100],84367
1564,15,13.400850934508433,1419,62.15010570824524,0.04,52.345,[  0   0   0 ...   0   0 100],88202
1565,2,11.81476979182495,1343,57.89501116902457,0.04,50.328,[  0   0   0 ...   0   0 100],77763
1566,12,12.52681963227473,1369,60.21840759678597,0.04,51.552,[  0  94   0 ...   0   0 100],82457
1567,8,12.606898647621941,1368,60.64766081871345,0.04,51.557,[  0  10   0 ...   0   0 100],82977
1568,6,12.906245251481538,1362,62.36123348017621,0.04,50.93,[  0  10   0 ...   0   0 100],84964
1569,13,12.555538671934357,1348,61.29673590504451,0.04,52.305,[  0  10   0 ...   0   0 100],82653
1570,11,12.700653396140405,1381,60.523533671252714,0.04,52.527,[  0  30   0 ...   0   0 100],83613
1571,7,11.590639720407234,1300,58.675384615384615,0.04,51.324,[  0   0   0 ...   0   0 100],76322
1572,8,12.697006533961405,1371,60.947483588621445,0.04,51.047,[  0  10   0 ...   0   0 100],83588
1573,11,13.244643671174593,1405,62.037722419928826,0.04,51.624,[  0  20   0 ...   0   0 100],87180
1574,10,12.590031910044067,1361,60.87803085966201,0.04,51.427,[  0   0   0 ...   0   0 100],82872
1575,7,12.2061996657043,1375,58.42109090909091,0.04,50.68,[  0  20   0 ...   0   0 100],80335
1576,6,12.207263333839842,1356,59.24483775811209,0.04,53.099,[  0   0   0 ...   0   0 100],80353
1577,10,13.181127488223675,1403,61.82822523164647,0.04,51.467,[  0  10   0 ...   0   0 100],86749
1578,8,12.57498860355569,1325,62.45735849056604,0.04,51.921,[  0  20   0 ...   0   0 100],82769
1579,11,12.82738185686066,1401,60.25481798715204,0.04,52.121,[  0   0   0 ...   0   0 100],84437
1580,14,13.320771919161222,1395,62.8415770609319,0.04,51.543,[  0   0   0 ...   0   0 100],87678
1581,9,12.051208023096795,1329,59.675696012039126,0.04,50.831,[  0  20   0 ...   0   0 100],79332
1582,9,12.154839690016715,1334,59.96326836581709,0.04,50.702,[  0  10   0 ...   0   0 100],80020
1583,6,12.112748822367422,1377,57.88961510530138,0.04,50.558,[  0  10   0 ...   0   0 100],79729
1584,3,12.04999240237046,1371,57.841721371261855,0.04,52.268,[  0  20   0 ...   0   0 100],79341
1585,8,12.740464974927823,1382,60.669319826338636,0.04,52.405,[  0  20   0 ...   0   0 100],83891
1586,13,12.625588816289318,1405,59.13807829181495,0.04,51.916,[  0   0   0 ...   0   0 100],83107
1587,12,12.788178088436409,1380,60.98478260869565,0.04,52.487,[  0  24   0 ...   0   0 100],84176
1588,10,12.888618750949703,1372,61.822157434402335,0.04,51.535,[  0   0   0 ...   0   0 100],84831
1589,9,12.57134174137669,1389,59.56227501799856,0.04,51.274,[  0  10   0 ...   0   0 100],82748
1590,4,11.966874335207415,1364,57.73753665689149,0.04,51.361,[  0   0   0 ...   0   0 100],78760
1591,8,12.701717064275947,1366,61.19326500732065,0.04,52.324,[  0  10   0 ...   0   0 100],83605
1592,10,12.15073697006534,1397,57.23979957050823,0.04,52.541,[  0  10   0 ...   0   0 100],79988
1593,10,12.403889986324266,1434,56.92468619246862,0.04,52.428,[  0  20   0 ...   0   0 100],81639
1594,7,11.681051511928278,1336,57.53967065868263,0.04,52.446,[  0  30   0 ...   0   0 100],76886
1595,15,12.956237653851998,1398,60.990701001430615,0.04,52.21,[  0  10   0 ...   0   0 100],85281
1596,8,12.284911107734386,1371,58.969365426695845,0.04,51.362,[  0   0   0 ...   0   0 100],80880
1597,7,13.686825710378361,1497,60.1690046760187,0.04,51.307,[  0  10   0 ...   0   0 100],90107
1598,13,13.31423795775718,1465,59.80955631399318,0.04,51.318,[  0  10   0 ...   0   0 100],87660
1599,6,11.601580306944234,1378,55.406386066763424,0.04,52.118,[  0   0   0 ...   0   0 100],76373
1600,12,13.063972040723295,1432,60.037709497206706,0.04,52.073,[  0  10   0 ...   0   0 100],86010
1601,13,12.78483513143899,1370,61.41386861313869,0.04,51.904,[  0  24   0 ...   0   0 100],84201
1602,15,13.132198753988755,1416,61.03319209039548,0.04,52.448,[  0   0   0 ...   0   0 100],86454
1603,7,12.843032973712202,1444,58.53185595567867,0.04,52.544,[  0  10   0 ...   0   0 100],84592
1604,6,12.290989211366053,1370,59.04160583941606,0.04,51.105,[  0  30   0 ...   0   0 100],80929
1605,10,13.017930405713418,1405,60.97580071174377,0.04,51.743,[  0  10   0 ...   0   0 100],85695
1606,14,12.950919313174289,1394,61.14060258249641,0.04,53.015,[  0   0   0 ...   0   0 100],85286
1607,6,12.335815225649597,1369,59.300219138056974,0.04,51.296,[  0   0   0 ...   0   0 100],81210
1608,6,11.807628020057741,1282,60.61310452418097,0.04,51.899,[  0  10   0 ...   0   0 100],77751
1609,11,12.190244643671175,1345,59.64609665427509,0.04,51.878,[  0   8   0 ...   0   0 100],80278
1610,10,12.91657802765537,1408,60.37215909090909,0.04,51.723,[  0   0   0 ...   0   0 100],85040
1611,7,12.537304361039356,1315,62.74372623574145,0.04,50.701,[  0   0   0 ...   0   0 100],82536
1612,14,13.278225193739553,1422,61.45147679324894,0.04,52.007,[  0  10   0 ...   0   0 100],87449
1613,9,12.117763257863546,1319,60.460197119029566,0.04,52.722,[  0  10   0 ...   0   0 100],79825
1614,9,12.000607810363167,1304,60.56441717791411,0.04,51.887,[  0  10   0 ...   0   0 100],79033
1615,11,12.89454490199058,1411,60.14103472714387,0.04,53.298,[  0   0   0 ...   0   0 100],84921
1616,13,12.39507673605835,1332,61.24024024024024,0.04,52.084,[  0   0   0 ...   0   0 100],81640
